Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Product_ID,Product_Name,Category,Subcategory,Province,Region_Group,City,Channel,Payment_Method,Ship_Mode,Quantity,Unit_Price_USD,Discount,Gross_Sales_USD,Discount_Amount_USD,Net_Sales_USD,Unit_Cost_USD,Total_Cost_USD,Profit_USD,Profit_Margin,Delivery_Days,Return_Status
ORD100561,2024-12-28,2025-01-02,C0228,Rumbidzai Mokoena,Small Business,P1031,Corporate Shirt,Apparel,Workwear,Limpopo,Inland,Thohoyandou,Call Centre,EFT,Standard,1,17.68,0.05,17.68,0.88,16.8,7.39,7.39,9.41,0.5601,5,Not Returned
ORD100562,2025-01-08,2025-01-10,C0264,Precious Patel,Small Business,P1031,Corporate Shirt,Apparel,Workwear,Gauteng,Inland,Pretoria,Online,Card,Standard,3,16.34,0.0,49.02,0.0,49.02,7.16,21.48,27.54,0.5618,2,Not Returned
ORD100563,2023-08-18,2023-08-20,C0344,Sibusiso Naidoo,Consumer,P1031,Corporate Shirt,Apparel,Workwear,KwaZulu-Natal,Coastal,Pinetown,Online,EFT,Express,1,15.12,0.0,15.12,0.0,15.12,6.77,6.77,8.35,0.5522,2,Not Returned
ORD100564,2025-06-11,2025-06-14,C0022,Mpho Mathebula,Small Business,P1031,Corporate Shirt,Apparel,Workwear,KwaZulu-Natal,Coastal,Durban,Online,Cash,Standard,3,17.55,0.0,52.65,0.0,52.65,7.28,21.84,30.81,0.5852,3,Not Returned
ORD100565,2023-07-20,2023-07-27,C0364,Lerato Mokoena,Consumer,P1017,Lever Arch File Pack,Office Supplies,Filing,Western Cape,Coastal,George,Retail Store,Card,Standard,5,8.24,0.15,41.2,6.18,35.02,4.08,20.4,14.62,0.4175,7,Not Returned
ORD100566,2023-12-07,2023-12-11,C0178,Farai Gumede,Consumer,P1035,Rain Jacket,Apparel,Outerwear,Gauteng,Inland,Soweto,Corporate Account,Card,Standard,1,39.06,0.05,39.06,1.95,37.11,20.55,20.55,16.56,0.4462,4,Not Returned
ORD100567,2025-10-12,2025-10-15,C0241,Tendai Mthembu,Small Business,P1035,Rain Jacket,Apparel,Outerwear,Gauteng,Inland,Johannesburg,Online,EFT,Standard,1,37.48,0.05,37.48,1.87,35.61,19.83,19.83,15.78,0.4431,3,Not Returned
ORD100568,2025-09-26,2025-09-30,C0178,Farai Gumede,Consumer,P1001,Laptop Pro 14,Technology,Laptops,Gauteng,Inland,Soweto,Retail Store,EFT,Standard,1,712.01,0.05,712.01,35.6,676.41,463.94,463.94,212.47,0.3141,4,Returned
ORD100569,2025-05-04,2025-05-09,C0113,Brian Mahlangu,Consumer,P1032,Safety Shoes,Apparel,Footwear,Gauteng,Inland,Soweto,Retail Store,Card,Standard,2,41.39,0.05,82.78,4.14,78.64,27.75,55.5,23.14,0.2943,5,Not Returned
ORD100570,2023-11-27,2023-11-30,C0054,Brian Naidoo,Small Business,P1014,Ink Cartridge Colour,Office Supplies,Printing,Mpumalanga,Inland,Mbombela,Online,Card,Collection,2,30.97,0.0,61.94,0.0,61.94,19.14,38.28,23.66,0.382,3,Not Returned
ORD100571,2024-11-25,2024-11-30,C0095,Kabelo Khumalo,Small Business,P1019,Ergonomic Chair,Furniture,Chairs,North West,Inland,Klerksdorp,Retail Store,Mobile Money,Express,1,141.63,0.0,141.63,0.0,141.63,94.83,94.83,46.8,0.3304,5,Not Returned
ORD100572,2025-03-10,2025-03-13,C0062,Tariro Moyo,Consumer,P1016,Stapler Heavy Duty,Office Supplies,Desk Accessories,North West,Inland,Mahikeng,Retail Store,Cash,Collection,1,9.43,0.0,9.43,0.0,9.43,4.5,4.5,4.93,0.5228,3,Not Returned
ORD100573,2023-11-28,2023-12-03,C0115,Nokuthula Gumede,Consumer,P1021,Boardroom Table,Furniture,Tables,Free State,Inland,Sasolburg,Retail Store,Card,Standard,1,424.4,0.0,424.4,0.0,424.4,328.34,328.34,96.06,0.2263,5,Not Returned
ORD100574,2025-12-02,2025-12-04,C0072,Lerato Williams,Corporate,P1010,A4 Copy Paper Box,Office Supplies,Paper & Stationery,Eastern Cape,Coastal,East London,Online,Card,Collection,1,25.81,0.15,25.81,3.87,21.94,14.38,14.38,7.56,0.3446,2,Not Returned
ORD100575,2025-01-01,2025-01-06,C0081,Amina Moyo,Small Business,P1017,Lever Arch File Pack,Office Supplies,Filing,Limpopo,Inland,Polokwane,Retail Store,Cash,Standard,4,7.84,0.0,31.36,0.0,31.36,3.9,15.6,15.76,0.5026,5,Not Returned
ORD100576,2023-08-22,2023-08-24,C0243,Nandi Mahlangu,Consumer,P1019,Ergonomic Chair,Furniture,Chairs,Western Cape,Coastal,Bellville,Online,Card,Standard,1,126.34,0.0,126.34,0.0,126.34,97.02,97.02,29.32,0.2321,2,Not Returned
ORD100577,2023-04-06,2023-04-11,C0379,Kabelo Mathebula,Consumer,P1030,Dinner Set 16 Piece,Home & Kitchen,Dining,Northern Cape,Inland,Kimberley,Corporate Account,Cash,Express,3,43.38,0.15,130.14,19.52,110.62,23.76,71.28,39.34,0.3556,5,Not Returned
ORD100578,2023-08-02,2023-08-05,C0480,Nandi Naidoo,Small Business,P1019,Ergonomic Chair,Furniture,Chairs,KwaZulu-Natal,Coastal,Durban,Retail Store,Cash,Standard,1,151.16,0.1,151.16,15.12,136.04,95.03,95.03,41.01,0.3015,3,Not Returned
ORD100579,2023-08-05,2023-08-07,C0097,Tariro Patel,Small Business,P1030,Dinner Set 16 Piece,Home & Kitchen,Dining,Gauteng,Inland,Soweto,Online,EFT,Standard,2,42.44,0.0,84.88,0.0,84.88,26.87,53.74,31.14,0.3669,2,Not Returned
ORD100580,2023-12-09,2023-12-15,C0327,Lerato Mabena,Consumer,P1020,Office Desk 1200mm,Furniture,Desks,Northern Cape,Inland,Upington,Online,Card,Standard,2,190.98,0.05,381.96,19.1,362.86,129.85,259.7,103.16,0.2843,6,Not Returned
ORD100581,2025-11-02,2025-11-05,C0039,Tariro Nkosi,Consumer,P1025,Microwave 30L,Home & Kitchen,Appliances,Limpopo,Inland,Polokwane,Online,Cash,Standard,2,97.7,0.0,195.4,0.0,195.4,61.63,123.26,72.14,0.3692,3,Not Returned
ORD100582,2024-02-18,2024-02-22,C0047,Mpho Mabena,Consumer,P1022,Filing Cabinet 4 Drawer,Furniture,Storage,Eastern Cape,Coastal,East London,Online,Cash,Standard,1,109.73,0.0,109.73,0.0,109.73,73.82,73.82,35.91,0.3273,4,Not Returned
ORD100583,2024-11-18,2024-11-20,C0050,Thabo Sibanda,Consumer,P1028,Air Fryer 5L,Home & Kitchen,Appliances,Gauteng,Inland,Soweto,Retail Store,Card,Express,1,104.36,0.0,104.36,0.0,104.36,69.33,69.33,35.03,0.3357,2,Not Returned
ORD100584,2025-12-20,2025-12-22,C0017,Nandi Gumede,Small Business,P1022,Filing Cabinet 4 Drawer,Furniture,Storage,Western Cape,Coastal,Bellville,Online,Card,Standard,1,99.73,0.0,99.73,0.0,99.73,70.66,70.66,29.07,0.2915,2,Not Returned
ORD100585,2025-11-23,2025-11-26,C0121,Zanele Williams,Consumer,P1013,Printer Toner Black,Office Supplies,Printing,Gauteng,Inland,Johannesburg,Online,Card,Collection,2,68.98,0.0,137.96,0.0,137.96,47.68,95.36,42.6,0.3088,3,Returned
ORD100586,2024-11-22,2024-11-25,C0203,Thabo Chuma,Corporate,P1029,Cookware Set,Home & Kitchen,Cookware,Gauteng,Inland,Soweto,Online,Card,Collection,2,84.15,0.0,168.3,0.0,168.3,52.11,104.22,64.08,0.3807,3,Not Returned
ORD100587,2023-11-06,2023-11-09,C0376,Sipho Patel,Small Business,P1020,Office Desk 1200mm,Furniture,Desks,Northern Cape,Inland,Upington,Corporate Account,Cash,Same Day,1,192.72,0.0,192.72,0.0,192.72,133.77,133.77,58.95,0.3059,3,Not Returned
ORD100588,2025-05-08,2025-05-10,C0098,Farai Mahlangu,Consumer,P1020,Office Desk 1200mm,Furniture,Desks,Western Cape,Coastal,Stellenbosch,Online,Cash,Collection,2,185.19,0.0,370.38,0.0,370.38,124.93,249.86,120.52,0.3254,2,Not Returned
ORD100589,2023-01-17,2023-01-21,C0088,Chipo Sibanda,Consumer,P1017,Lever Arch File Pack,Office Supplies,Filing,Gauteng,Inland,Johannesburg,Online,Card,Express,2,8.41,0.0,16.82,0.0,16.82,3.96,7.92,8.9,0.5291,4,Not Returned
ORD100590,2025-06-24,2025-06-27,C0450,Farai Gumede,Consumer,P1024,Reception Chair,Furniture,Chairs,Gauteng,Inland,Pretoria,Online,Card,Standard,1,57.84,0.05,57.84,2.89,54.95,34.9,34.9,20.05,0.3649,3,Not Returned
ORD100591,2023-03-17,2023-03-21,C0494,Tendai Mabena,Corporate,P1017,Lever Arch File Pack,Office Supplies,Filing,Free State,Inland,Bloemfontein,Corporate Account,EFT,Standard,4,8.13,0.15,32.52,4.88,27.64,4.28,17.12,10.52,0.3806,4,Not Returned
ORD100592,2025-11-07,2025-11-12,C0247,Farai Ndlovu,Small Business,P1003,Business Laptop 15,Technology,Laptops,Eastern Cape,Coastal,Gqeberha,Online,Mobile Money,Standard,3,524.04,0.1,1572.12,157.21,1414.91,415.87,1247.61,167.3,0.1182,5,Not Returned
ORD100593,2024-06-13,2024-06-16,C0336,Nokuthula Ndlovu,Corporate,P1035,Rain Jacket,Apparel,Outerwear,Eastern Cape,Coastal,Gqeberha,Call Centre,Card,Standard,1,34.27,0.05,34.27,1.71,32.56,19.95,19.95,12.61,0.3873,3,Not Returned
ORD100594,2025-02-02,2025-02-07,C0094,Brian Sibanda,Consumer,P1022,Filing Cabinet 4 Drawer,Furniture,Storage,Western Cape,Coastal,Stellenbosch,Corporate Account,Mobile Money,Standard,3,107.2,0.0,321.6,0.0,321.6,71.6,214.8,106.8,0.3321,5,Not Returned
ORD100595,2023-01-11,2023-01-18,C0324,Amina Naidoo,Corporate,P1016,Stapler Heavy Duty,Office Supplies,Desk Accessories,Free State,Inland,Welkom,Retail Store,Cash,Collection,1,8.67,0.05,8.67,0.43,8.24,4.54,4.54,3.7,0.449,7,Not Returned
ORD100596,2025-12-28,2026-01-02,C0256,Kabelo Patel,Consumer,P1004,Chromebook Edu,Technology,Laptops,Mpumalanga,Inland,Middelburg,Retail Store,Cash,Express,1,279.66,0.0,279.66,0.0,279.66,217.83,217.83,61.83,0.2211,5,Not Returned
ORD100597,2023-10-14,2023-10-17,C0046,Nandi Mathebula,Consumer,P1003,Business Laptop 15,Technology,Laptops,Gauteng,Inland,Soweto,Online,EFT,Collection,1,577.27,0.05,577.27,28.86,548.41,382.03,382.03,166.38,0.3034,3,Not Returned
ORD100598,2025-01-09,2025-01-13,C0422,Sibusiso Chuma,Consumer,P1031,Corporate Shirt,Apparel,Workwear,Free State,Inland,Sasolburg,Online,Card,Standard,3,15.8,0.0,47.4,0.0,47.4,7.59,22.77,24.63,0.5196,4,Not Returned
ORD100599,2023-09-24,2023-09-29,C0156,Nokuthula Mabena,Consumer,P1013,Printer Toner Black,Office Supplies,Printing,Mpumalanga,Inland,Mbombela,Retail Store,EFT,Standard,4,62.14,0.05,248.56,12.43,236.13,44.14,176.56,59.57,0.2523,5,Not Returned
ORD100600,2025-03-19,2025-03-23,C0403,Sibusiso Chuma,Consumer,P1028,Air Fryer 5L,Home & Kitchen,Appliances,Mpumalanga,Inland,Middelburg,Call Centre,EFT,Collection,3,113.91,0.0,341.73,0.0,341.73,74.82,224.46,117.27,0.3432,4,Not Returned
ORD100601,2025-05-03,2025-05-05,C0261,Precious Gumede,Small Business,P1025,Microwave 30L,Home & Kitchen,Appliances,Mpumalanga,Inland,Middelburg,Retail Store,Card,Express,3,103.0,0.0,309.0,0.0,309.0,65.79,197.37,111.63,0.3613,2,Not Returned
ORD100602,2024-07-28,2024-07-30,C0200,Blessing Mathebula,Corporate,P1003,Business Laptop 15,Technology,Laptops,Western Cape,Coastal,Bellville,Call Centre,Card,Same Day,3,611.79,0.1,1835.37,183.54,1651.83,422.65,1267.95,383.88,0.2324,2,Not Returned
ORD100603,2025-11-14,2025-11-18,C0441,Brian Sibanda,Consumer,P1019,Ergonomic Chair,Furniture,Chairs,Gauteng,Inland,Midrand,Online,Card,Standard,2,146.66,0.05,293.32,14.67,278.65,98.58,197.16,81.49,0.2924,4,Not Returned
ORD100604,2024-08-25,2024-08-27,C0142,Tariro Nkosi,Consumer,P1025,Microwave 30L,Home & Kitchen,Appliances,North West,Inland,Klerksdorp,Retail Store,Card,Collection,2,89.37,0.0,178.74,0.0,178.74,66.39,132.78,45.96,0.2571,2,Not Returned
ORD100605,2023-12-01,2023-12-04,C0053,Chipo Mahlangu,Corporate,P1004,Chromebook Edu,Technology,Laptops,Gauteng,Inland,Soweto,Corporate Account,Card,Express,1,292.35,0.15,292.35,43.85,248.5,211.41,211.41,37.09,0.1493,3,Not Returned
ORD100606,2025-07-15,2025-07-18,C0293,Kabelo Ndlovu,Corporate,P1024,Reception Chair,Furniture,Chairs,Eastern Cape,Coastal,East London,Retail Store,EFT,Express,1,58.77,0.05,58.77,2.94,55.83,35.31,35.31,20.52,0.3675,3,Not Returned
ORD100607,2025-10-30,2025-11-04,C0081,Amina Moyo,Small Business,P1001,Laptop Pro 14,Technology,Laptops,Limpopo,Inland,Polokwane,Online,Cash,Standard,2,652.2,0.05,1304.4,65.22,1239.18,485.03,970.06,269.12,0.2172,5,Not Returned
ORD100608,2025-04-18,2025-04-20,C0166,Farai Ndlovu,Consumer,P1020,Office Desk 1200mm,Furniture,Desks,Western Cape,Coastal,Bellville,Online,EFT,Standard,3,172.87,0.0,518.61,0.0,518.61,134.7,404.1,114.51,0.2208,2,Not Returned
ORD100609,2024-07-22,2024-07-24,C0067,Sibusiso Chuma,Small Business,P1034,Laptop Backpack,Apparel,Bags,Gauteng,Inland,Soweto,Retail Store,Cash,Express,3,30.83,0.0,92.49,0.0,92.49,16.07,48.21,44.28,0.4788,2,Not Returned
ORD100610,2023-09-11,2023-09-15,C0223,Chipo Nkosi,Corporate,P1013,Printer Toner Black,Office Supplies,Printing,Gauteng,Inland,Pretoria,Retail Store,Cash,Same Day,5,67.78,0.0,338.9,0.0,338.9,45.34,226.7,112.2,0.3311,4,Not Returned
ORD100611,2025-12-03,2025-12-05,C0477,Nandi Mthembu,Small Business,P1001,Laptop Pro 14,Technology,Laptops,KwaZulu-Natal,Coastal,Pinetown,Call Centre,Card,Standard,2,637.91,0.0,1275.82,0.0,1275.82,432.18,864.36,411.46,0.3225,2,Not Returned
ORD100612,2024-02-26,2024-02-28,C0487,Nomsa Mthembu,Small Business,P1021,Boardroom Table,Furniture,Tables,Mpumalanga,Inland,Emalahleni,Retail Store,Cash,Express,1,449.84,0.05,449.84,22.49,427.35,324.25,324.25,103.1,0.2413,2,Not Returned
ORD100613,2025-04-02,2025-04-03,C0497,Lerato Gumede,Corporate,P1011,Premium Notebook,Office Supplies,Paper & Stationery,Western Cape,Coastal,Bellville,Online,Card,Standard,4,5.2,0.15,20.8,3.12,17.68,2.47,9.88,7.8,0.4412,1,Not Returned
ORD100614,2025-12-17,2025-12-20,C0462,Brian Mathebula,Small Business,P1005,Wireless Mouse,Technology,Accessories,Gauteng,Inland,Midrand,Online,Card,Standard,3,9.72,0.05,29.16,1.46,27.7,5.13,15.39,12.31,0.4444,3,Not Returned
ORD100615,2024-06-07,2024-06-08,C0393,Blessing Maseko,Corporate,P1034,Laptop Backpack,Apparel,Bags,Mpumalanga,Inland,Mbombela,Retail Store,Card,Same Day,1,31.36,0.15,31.36,4.7,26.66,17.42,17.42,9.24,0.3466,1,Not Returned
ORD100616,2024-06-09,2024-06-19,C0452,Rumbidzai Nkosi,Consumer,P1034,Laptop Backpack,Apparel,Bags,Western Cape,Coastal,Cape Town,Online,Card,Standard,1,29.82,0.0,29.82,0.0,29.82,16.66,16.66,13.16,0.4413,10,Not Returned
ORD100617,2025-07-15,2025-07-16,C0166,Farai Ndlovu,Consumer,P1015,Desk Organiser,Office Supplies,Desk Accessories,Western Cape,Coastal,Bellville,Corporate Account,Card,Standard,2,13.26,0.0,26.52,0.0,26.52,7.4,14.8,11.72,0.4419,1,Not Returned
ORD100618,2023-05-05,2023-05-09,C0484,Nomsa Maseko,Corporate,P1012,Ballpoint Pen Pack,Office Supplies,Paper & Stationery,Limpopo,Inland,Polokwane,Online,EFT,Collection,2,4.32,0.0,8.64,0.0,8.64,2.05,4.1,4.54,0.5255,4,Returned
ORD100619,2023-02-08,2023-02-14,C0052,Amina Naidoo,Consumer,P1022,Filing Cabinet 4 Drawer,Furniture,Storage,Gauteng,Inland,Pretoria,Corporate Account,EFT,Standard,2,122.16,0.1,244.32,24.43,219.89,71.83,143.66,76.23,0.3467,6,Not Returned
ORD100620,2025-04-13,2025-04-17,C0027,Brian Khumalo,Consumer,P1020,Office Desk 1200mm,Furniture,Desks,Limpopo,Inland,Tzaneen,Corporate Account,Card,Standard,2,209.06,0.0,418.12,0.0,418.12,126.46,252.92,165.2,0.3951,4,Not Returned
ORD100621,2023-12-11,2023-12-13,C0110,Sibusiso Nkosi,Consumer,P1033,Reflective Jacket,Apparel,Workwear,Mpumalanga,Inland,Middelburg,Corporate Account,Card,Standard,2,20.44,0.0,40.88,0.0,40.88,10.08,20.16,20.72,0.5068,2,Not Returned
ORD100622,2025-08-09,2025-08-19,C0101,Zanele Moyo,Corporate,P1021,Boardroom Table,Furniture,Tables,Gauteng,Inland,Midrand,Online,Card,Collection,4,489.8,0.1,1959.2,195.92,1763.28,324.99,1299.96,463.32,0.2628,10,Not Returned
ORD100623,2024-07-13,2024-07-17,C0294,Nomsa Maseko,Corporate,P1023,Bookshelf 5 Tier,Furniture,Storage,KwaZulu-Natal,Coastal,Pinetown,Online,EFT,Express,1,94.97,0.1,94.97,9.5,85.47,52.91,52.91,32.56,0.381,4,Not Returned
ORD100624,2025-11-11,2025-11-14,C0204,Nandi Chuma,Consumer,P1029,Cookware Set,Home & Kitchen,Cookware,KwaZulu-Natal,Coastal,Umhlanga,Online,Card,Express,5,79.01,0.1,395.05,39.51,355.54,47.45,237.25,118.29,0.3327,3,Not Returned
ORD100625,2023-10-14,2023-10-18,C0002,Lerato Maseko,Corporate,P1014,Ink Cartridge Colour,Office Supplies,Printing,Gauteng,Inland,Johannesburg,Retail Store,Mobile Money,Standard,3,28.66,0.1,85.98,8.6,77.38,18.63,55.89,21.49,0.2777,4,Not Returned
ORD100626,2024-12-02,2024-12-06,C0350,Sipho Gumede,Corporate,P1020,Office Desk 1200mm,Furniture,Desks,Limpopo,Inland,Tzaneen,Online,Mobile Money,Standard,1,184.49,0.1,184.49,18.45,166.04,138.39,138.39,27.65,0.1665,4,Not Returned
ORD100627,2025-07-30,2025-08-05,C0181,Nokuthula Mabena,Small Business,P1032,Safety Shoes,Apparel,Footwear,Mpumalanga,Inland,Emalahleni,Online,Mobile Money,Express,1,49.2,0.1,49.2,4.92,44.28,27.92,27.92,16.36,0.3695,6,Not Returned
ORD100628,2023-01-09,2023-01-14,C0230,Rumbidzai Chuma,Consumer,P1022,Filing Cabinet 4 Drawer,Furniture,Storage,North West,Inland,Mahikeng,Corporate Account,Cash,Express,4,102.59,0.0,410.36,0.0,410.36,77.45,309.8,100.56,0.2451,5,Not Returned
ORD100629,2023-06-16,2023-06-18,C0057,Rumbidzai Dube,Consumer,P1024,Reception Chair,Furniture,Chairs,Limpopo,Inland,Polokwane,Online,Cash,Express,2,59.34,0.05,118.68,5.93,112.75,35.71,71.42,41.33,0.3666,2,Returned
ORD100630,2023-09-10,2023-09-14,C0067,Sibusiso Chuma,Small Business,P1014,Ink Cartridge Colour,Office Supplies,Printing,Gauteng,Inland,Soweto,Online,Card,Express,2,28.55,0.05,57.1,2.86,54.24,18.89,37.78,16.46,0.3035,4,Not Returned
ORD100631,2023-11-25,2023-12-01,C0177,Nomsa Ndlovu,Corporate,P1029,Cookware Set,Home & Kitchen,Cookware,Free State,Inland,Bloemfontein,Online,Card,Collection,4,73.64,0.15,294.56,44.18,250.38,51.25,205.0,45.38,0.1812,6,Not Returned
ORD100632,2023-11-29,2023-12-05,C0022,Mpho Mathebula,Small Business,P1004,Chromebook Edu,Technology,Laptops,KwaZulu-Natal,Coastal,Durban,Online,EFT,Express,1,282.93,0.1,282.93,28.29,254.64,232.92,232.92,21.72,0.0853,6,Not Returned
ORD100633,2023-12-15,2023-12-25,C0382,Lerato Ndlovu,Small Business,P1029,Cookware Set,Home & Kitchen,Cookware,Western Cape,Coastal,Cape Town,Retail Store,EFT,Express,1,80.2,0.15,80.2,12.03,68.17,51.64,51.64,16.53,0.2425,10,Not Returned
ORD100634,2023-07-09,2023-07-12,C0050,Thabo Sibanda,Consumer,P1020,Office Desk 1200mm,Furniture,Desks,Gauteng,Inland,Soweto,Corporate Account,Mobile Money,Express,3,186.93,0.0,560.79,0.0,560.79,126.5,379.5,181.29,0.3233,3,Not Returned
ORD100635,2025-06-29,2025-07-09,C0190,Tariro Naidoo,Consumer,P1031,Corporate Shirt,Apparel,Workwear,Western Cape,Coastal,Stellenbosch,Retail Store,Mobile Money,Standard,4,15.8,0.0,63.2,0.0,63.2,6.79,27.16,36.04,0.5703,10,Not Returned
ORD100636,2025-05-24,2025-05-26,C0435,Tariro Naidoo,Consumer,P1002,Laptop Lite 13,Technology,Laptops,Western Cape,Coastal,Cape Town,Call Centre,Card,Same Day,1,438.24,0.0,438.24,0.0,438.24,348.75,348.75,89.49,0.2042,2,Returned
ORD100637,2025-12-02,2025-12-04,C0386,Nandi Chuma,Consumer,P1022,Filing Cabinet 4 Drawer,Furniture,Storage,Limpopo,Inland,Thohoyandou,Corporate Account,Card,Standard,1,108.6,0.0,108.6,0.0,108.6,70.32,70.32,38.28,0.3525,2,Not Returned
ORD100638,2025-05-10,2025-05-15,C0419,Sibusiso Ndlovu,Consumer,P1025,Microwave 30L,Home & Kitchen,Appliances,Limpopo,Inland,Polokwane,Online,Mobile Money,Collection,1,89.21,0.0,89.21,0.0,89.21,62.05,62.05,27.16,0.3045,5,Not Returned
ORD100639,2024-04-07,2024-04-09,C0035,Lerato Ndlovu,Consumer,P1030,Dinner Set 16 Piece,Home & Kitchen,Dining,Western Cape,Coastal,Cape Town,Online,Card,Standard,2,40.85,0.0,81.7,0.0,81.7,24.17,48.34,33.36,0.4083,2,Not Returned
ORD100640,2023-12-04,2023-12-09,C0443,Nomsa Mahlangu,Consumer,P1006,Keyboard Combo,Technology,Accessories,Gauteng,Inland,Johannesburg,Online,Card,Standard,1,25.27,0.0,25.27,0.0,25.27,12.8,12.8,12.47,0.4935,5,Not Returned
ORD100641,2024-05-03,2024-05-05,C0301,Blessing Mathebula,Consumer,P1004,Chromebook Edu,Technology,Laptops,Northern Cape,Inland,Kimberley,Retail Store,Card,Standard,1,309.28,0.1,309.28,30.93,278.35,208.0,208.0,70.35,0.2527,2,Not Returned
ORD100642,2025-06-17,2025-06-19,C0003,Nokuthula Mathebula,Corporate,P1030,Dinner Set 16 Piece,Home & Kitchen,Dining,KwaZulu-Natal,Coastal,Pinetown,Online,Card,Standard,2,39.06,0.1,78.12,7.81,70.31,24.02,48.04,22.27,0.3167,2,Not Returned
ORD100643,2024-10-03,2024-10-05,C0107,Sibusiso Gumede,Corporate,P1002,Laptop Lite 13,Technology,Laptops,Gauteng,Inland,Soweto,Online,Cash,Standard,1,486.64,0.0,486.64,0.0,486.64,340.27,340.27,146.37,0.3008,2,Not Returned
ORD100644,2025-06-12,2025-06-17,C0430,Blessing Naidoo,Consumer,P1020,Office Desk 1200mm,Furniture,Desks,Gauteng,Inland,Midrand,Online,EFT,Standard,1,175.55,0.05,175.55,8.78,166.77,117.02,117.02,49.75,0.2983,5,Not Returned
ORD100645,2023-01-22,2023-01-26,C0309,Thabo Naidoo,Consumer,P1001,Laptop Pro 14,Technology,Laptops,North West,Inland,Mahikeng,Retail Store,Card,Express,2,698.64,0.0,1397.28,0.0,1397.28,475.92,951.84,445.44,0.3188,4,Not Returned
ORD100646,2023-02-23,2023-02-27,C0194,Tendai Chuma,Consumer,P1022,Filing Cabinet 4 Drawer,Furniture,Storage,Gauteng,Inland,Pretoria,Online,EFT,Standard,3,101.25,0.0,303.75,0.0,303.75,67.62,202.86,100.89,0.3321,4,Not Returned
ORD100647,2024-02-01,2024-02-06,C0052,Amina Naidoo,Consumer,P1020,Office Desk 1200mm,Furniture,Desks,Gauteng,Inland,Pretoria,Online,EFT,Express,1,203.14,0.0,203.14,0.0,203.14,128.68,128.68,74.46,0.3665,5,Not Returned
ORD100648,2024-01-16,2024-01-22,C0453,Amina Mthembu,Consumer,P1006,Keyboard Combo,Technology,Accessories,Western Cape,Coastal,Bellville,Online,Card,Same Day,1,23.24,0.05,23.24,1.16,22.08,11.98,11.98,10.1,0.4574,6,Returned
ORD100649,2025-01-02,2025-01-04,C0135,Tendai Khumalo,Small Business,P1035,Rain Jacket,Apparel,Outerwear,KwaZulu-Natal,Coastal,Umhlanga,Online,Card,Standard,1,40.11,0.0,40.11,0.0,40.11,21.3,21.3,18.81,0.469,2,Not Returned
ORD100650,2025-01-25,2025-01-29,C0446,Kabelo Mathebula,Small Business,P1032,Safety Shoes,Apparel,Footwear,Limpopo,Inland,Tzaneen,Online,Card,Collection,1,39.34,0.05,39.34,1.97,37.37,27.93,27.93,9.44,0.2526,4,Not Returned
ORD100651,2023-04-22,2023-04-24,C0044,Kudzai Maseko,Corporate,P1032,Safety Shoes,Apparel,Footwear,Gauteng,Inland,Johannesburg,Online,Card,Standard,2,43.41,0.0,86.82,0.0,86.82,26.1,52.2,34.62,0.3988,2,Not Returned
ORD100652,2025-09-01,2025-09-03,C0138,Farai Naidoo,Consumer,P1035,Rain Jacket,Apparel,Outerwear,Gauteng,Inland,Johannesburg,Corporate Account,EFT,Standard,4,36.82,0.15,147.28,22.09,125.19,19.85,79.4,45.79,0.3658,2,Not Returned
ORD100653,2024-09-05,2024-09-09,C0468,Farai Mokoena,Corporate,P1033,Reflective Jacket,Apparel,Workwear,Limpopo,Inland,Polokwane,Corporate Account,Card,Standard,1,21.46,0.05,21.46,1.07,20.39,10.77,10.77,9.62,0.4718,4,Not Returned
ORD100654,2023-01-08,2023-01-10,C0403,Sibusiso Chuma,Consumer,P1027,Toaster 4 Slice,Home & Kitchen,Small Appliances,Mpumalanga,Inland,Middelburg,Online,EFT,Express,2,38.92,0.0,77.84,0.0,77.84,23.43,46.86,30.98,0.398,2,Not Returned
ORD100655,2024-11-09,2024-11-13,C0336,Nokuthula Ndlovu,Corporate,P1025,Microwave 30L,Home & Kitchen,Appliances,Eastern Cape,Coastal,Gqeberha,Corporate Account,Card,Standard,1,97.33,0.0,97.33,0.0,97.33,63.21,63.21,34.12,0.3506,4,Not Returned
ORD100656,2023-06-19,2023-06-21,C0230,Rumbidzai Chuma,Consumer,P1029,Cookware Set,Home & Kitchen,Cookware,North West,Inland,Mahikeng,Retail Store,Cash,Standard,1,80.4,0.05,80.4,4.02,76.38,50.75,50.75,25.63,0.3356,2,Not Returned
ORD100657,2023-11-23,2023-11-28,C0252,Precious Maseko,Corporate,P1002,Laptop Lite 13,Technology,Laptops,Western Cape,Coastal,George,Online,Cash,Standard,1,427.77,0.0,427.77,0.0,427.77,343.77,343.77,84.0,0.1964,5,Not Returned
ORD100658,2023-11-13,2023-11-16,C0485,Precious Naidoo,Corporate,P1019,Ergonomic Chair,Furniture,Chairs,Limpopo,Inland,Tzaneen,Online,Cash,Standard,3,139.29,0.15,417.87,62.68,355.19,92.22,276.66,78.53,0.2211,3,Not Returned
